product,qty,uom,serial,Owner,# FPAQ,product,tare,genre,etat,date_classement,Proprio,DB
P35,1,,21960,maple.P0137,15668,P35,35,P,O,41015,maple.P0137,FAUX
G44,1,,2196,maple.P0095,3910,G44,44,G,L,41368,maple.P0095,FAUX
P35,1,,21957,maple.P0023,9279,P35,35,P,O,41024,maple.P0023,FAUX
P35,1,,21951,N/D,12139,P35,35,P,O,41368,N/D,FAUX
P35,1,,21947,maple.P0101,16964,P35,35,P,O,41009,maple.P0101,FAUX
P35,1,,21941,maple.P0035,18715,P35,35,P,O,41029,maple.P0035,FAUX
P32,1,,2194,maple.P0159,4090,P32,32,P,O,41372,maple.P0159,FAUX
P35,1,,21939,maple.P0035,18715,P35,35,P,O,41017,maple.P0035,FAUX
P35,1,,21938,maple.P0035,18715,P35,35,P,O,41009,maple.P0035,FAUX
P35,1,,21936,maple.P0171,171,P35,35,P,O,41412,maple.P0171,FAUX
P35,1,,21921,maple.P0068,18793,P35,35,P,O,41010,maple.P0068,FAUX
P35,1,,21920,maple.P0035,18715,P35,35,P,O,41017,maple.P0035,FAUX
G44,1,,2192,maple.P0095,3910,G44,44,G,B,41060,maple.P0095,FAUX
P35,1,,21918,maple.P0137,15668,P35,35,P,O,41015,maple.P0137,FAUX
P35,1,,21916,maple.P0068,18793,P35,35,P,O,41010,maple.P0068,FAUX
P35,1,,21913,maple.P0038,12088,P35,35,P,O,41402,maple.P0038,FAUX
P35,1,,21910,maple.P0101,16964,P35,35,P,O,41053,maple.P0101,FAUX
P35,1,,21909,maple.P0095,3910,P35,35,P,O,41424,maple.P0095,FAUX
P35,1,,21908,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P35,1,,21907,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21902,maple.P0170,170,P35,35,P,O,41373,maple.P0170,FAUX
P35,1,,21901,maple.P0159,4090,P35,35,P,O,41439,maple.P0159,FAUX
G44,1,,2190,maple.P0095,3910,G44,44,G,O,41424,maple.P0095,FAUX
P35,1,,21899,maple.P0101,16964,P35,35,P,O,41051,maple.P0101,FAUX
P35,1,,21898,maple.P0035,18715,P35,35,P,O,41029,maple.P0035,FAUX
P35,1,,21897,maple.P0137,15668,P35,35,P,O,41015,maple.P0137,FAUX
P35,1,,21890,maple.P0101,16964,P35,35,P,O,41051,maple.P0101,FAUX
G44,1,,2189,maple.P0095,3910,G44,44,G,B,41389,maple.P0095,FAUX
P35,1,,21888,maple.P0159,4090,P35,35,P,O,41442,maple.P0159,FAUX
P35,1,,21886,maple.P0035,18715,P35,35,P,O,41009,maple.P0035,FAUX
P35,1,,21885,maple.P0101,16964,P35,35,P,O,41051,maple.P0101,FAUX
P35,1,,21874,maple.P0068,18793,P35,35,P,O,41010,maple.P0068,FAUX
P35,1,,21873,maple.P0101,16964,P35,35,P,O,41053,maple.P0101,FAUX
P35,1,,21872,maple.P0137,15668,P35,35,P,O,41003,maple.P0137,FAUX
G44,1,,2187,maple.P0095,3910,G44,44,G,B,41060,maple.P0095,FAUX
P35,1,,21869,maple.P0137,15668,P35,35,P,O,41015,maple.P0137,FAUX
P35,1,,21868,maple.P0137,15668,P35,35,P,O,41061,maple.P0137,FAUX
P35,1,,21864,maple.P0068,18793,P35,35,P,O,41046,maple.P0068,FAUX
P35,1,,21863,maple.P0035,18715,P35,35,P,O,41009,maple.P0035,FAUX
P35,1,,21861,maple.P0171,171,P35,35,P,O,41412,maple.P0171,FAUX
G44,1,,2186,maple.P0095,3910,G44,44,G,L,41060,maple.P0095,FAUX
P35,1,,21859,maple.P0035,18715,P35,35,P,O,41029,maple.P0035,FAUX
P35,1,,21857,maple.P0171,171,P35,35,P,O,41373,maple.P0171,FAUX
P35,1,,21855,maple.P0171,171,P35,35,P,O,41412,maple.P0171,FAUX
P35,1,,21852,maple.P0068,18793,P35,35,P,O,41408,maple.P0068,FAUX
P35,1,,21851,maple.P0171,171,P35,35,P,O,41412,maple.P0171,FAUX
G44,1,,2185,maple.P0095,3910,G44,44,G,L,41389,maple.P0095,FAUX
P35,1,,21847,maple.P0064,1074,P35,35,P,O,41417,maple.P0064,FAUX
P35,1,,21846,maple.P0101,16964,P35,35,P,O,41051,maple.P0101,FAUX
P35,1,,21843,maple.P0068,18793,P35,35,P,O,41394,maple.P0068,FAUX
P35,1,,21842,N/D,11218,P35,35,P,O,41019,N/D,FAUX
P35,1,,21839,maple.P0035,18715,P35,35,P,O,41009,maple.P0035,FAUX
P35,1,,21838,N/D,11218,P35,35,P,O,41019,N/D,FAUX
P35,1,,21836,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P35,1,,21835,maple.P0035,18715,P35,35,P,O,41029,maple.P0035,FAUX
P35,1,,21833,maple.P0027,12382,P35,35,P,O,41054,maple.P0027,FAUX
P35,1,,21832,N/D,11218,P35,35,P,O,41045,N/D,FAUX
P35,1,,21831,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21828,maple.P0171,171,P35,35,P,O,41412,maple.P0171,FAUX
P35,1,,21827,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
G44,1,,2182,maple.P0095,3910,G44,44,G,B,41060,maple.P0095,FAUX
P35,1,,21817,maple.P0095,3910,P35,35,P,O,41424,maple.P0095,FAUX
P35,1,,21815,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P35,1,,21814,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P35,1,,21813,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P35,1,,21811,maple.P0027,12382,P35,35,P,O,41005,maple.P0027,FAUX
P35,1,,21810,N/D,11218,P35,35,P,O,41012,N/D,FAUX
G44,1,,2181,maple.P0095,3910,G44,44,G,B,41060,maple.P0095,FAUX
P35,1,,21809,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21807,maple.P0095,3910,P35,35,P,O,41424,maple.P0095,FAUX
P35,1,,21806,maple.P0051,17263,P35,35,P,O,41430,maple.P0051,FAUX
P35,1,,21804,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P35,1,,21803,maple.P0170,170,P35,35,P,O,41373,maple.P0170,FAUX
P35,1,,21802,maple.P0171,171,P35,35,P,O,41412,maple.P0171,FAUX
P35,1,,21801,maple.P0159,4090,P35,35,P,O,41439,maple.P0159,FAUX
G46,1,,218,maple.P0104,9291,G46,46,G,L,41403,maple.P0104,FAUX
P35,1,,21795,maple.P0095,3910,P35,35,P,O,41424,maple.P0095,FAUX
P35,1,,21792,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P32,1,,21791,maple.P0066,4064,P32,32,P,O,41067,maple.P0066,FAUX
P35,1,,21786,maple.P0027,12382,P35,35,P,O,41005,maple.P0027,FAUX
P35,1,,21785,maple.P0027,12382,P35,35,P,O,41005,maple.P0027,FAUX
P35,1,,21783,N/D,12139,P35,35,P,O,41414,N/D,FAUX
P35,1,,21782,maple.P0101,16964,P35,35,P,O,41053,maple.P0101,FAUX
P35,1,,21781,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P35,1,,21780,maple.P0027,12382,P35,35,P,O,41054,maple.P0027,FAUX
G44,1,,2178,maple.P0095,3910,G44,44,G,O,41424,maple.P0095,FAUX
P35,1,,21779,maple.P0079,1073,P35,35,P,O,41389,maple.P0079,FAUX
P35,1,,21777,maple.P0095,3910,P35,35,P,O,41424,maple.P0095,FAUX
P35,1,,21776,maple.P0159,4090,P35,35,P,O,41442,maple.P0159,FAUX
P35,1,,21774,maple.P0068,18793,P35,35,P,O,41010,maple.P0068,FAUX
P35,1,,21773,maple.P0035,18715,P35,35,P,O,41009,maple.P0035,FAUX
P35,1,,21772,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21770,maple.P0095,3910,P35,35,P,O,41424,maple.P0095,FAUX
P35,1,,21766,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21765,N/D,11218,P35,35,P,O,41045,N/D,FAUX
P35,1,,21762,maple.P0027,12382,P35,35,P,O,41005,maple.P0027,FAUX
P35,1,,21761,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21759,maple.P0159,4090,P35,35,P,O,41439,maple.P0159,FAUX
P35,1,,21750,maple.P0068,18793,P35,35,P,O,41046,maple.P0068,FAUX
P32,1,,21749,maple.P0056,18425,P32,32,P,O,41381,maple.P0056,FAUX
P35,1,,21748,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21746,N/D,4072,P35,35,P,O,41400,N/D,FAUX
P35,1,,21745,maple.P0169,169,P35,35,P,O,41373,maple.P0169,FAUX
P32,1,,21744,maple.P0157,16596,P32,32,P,O,41397,maple.P0157,FAUX
P35,1,,21743,maple.P0079,1073,P35,35,P,O,41389,maple.P0079,FAUX
P35,1,,21742,maple.P0171,171,P35,35,P,O,41412,maple.P0171,FAUX
P35,1,,21740,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P32,1,,2174,maple.P0161,4074,P32,32,P,O,41373,maple.P0161,FAUX
P35,1,,21739,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21735,maple.P0068,18793,P35,35,P,O,41046,maple.P0068,FAUX
P35,1,,21734,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P32,1,,21733,maple.P0157,16596,P32,32,P,O,41397,maple.P0157,FAUX
P35,1,,21731,maple.P0159,4090,P35,35,P,O,41439,maple.P0159,FAUX
G44,1,,2173,maple.P0095,3910,G44,44,G,B,41368,maple.P0095,FAUX
P35,1,,21729,maple.P0142,18877,P35,35,P,O,41045,maple.P0142,FAUX
P35,1,,21728,maple.P0101,16964,P35,35,P,O,41053,maple.P0101,FAUX
P35,1,,21725,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P35,1,,21723,maple.P0101,16964,P35,35,P,O,41053,maple.P0101,FAUX
P35,1,,21722,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21721,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21720,maple.P0159,4090,P35,35,P,O,41439,maple.P0159,FAUX
G44,1,,2172,maple.P0095,3910,G44,44,G,O,41424,maple.P0095,FAUX
P35,1,,21719,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P32,1,,21718,maple.P0157,16596,P32,32,P,O,41397,maple.P0157,FAUX
P35,1,,21716,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21714,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21712,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21711,maple.P0027,12382,P35,35,P,O,41054,maple.P0027,FAUX
P35,1,,21710,maple.P0027,12382,P35,35,P,O,41054,maple.P0027,FAUX
G46,1,,2171,maple.P0092,11024,G46,46,G,L,41059,maple.P0092,FAUX
P35,1,,21709,maple.P0064,1074,P35,35,P,O,41396,maple.P0064,FAUX
P32,1,,21708,maple.P0064,1074,P32,32,P,O,41039,maple.P0064,FAUX
P35,1,,21707,maple.P0071,12516,P35,35,P,O,41422,maple.P0071,FAUX
P32,1,,21705,maple.P0064,1074,P32,32,P,O,41039,maple.P0064,FAUX
P35,1,,21704,maple.P0071,12516,P35,35,P,O,41382,maple.P0071,FAUX
P35,1,,21703,maple.P0170,170,P35,35,P,O,41373,maple.P0170,FAUX
P35,1,,21701,maple.P0064,1074,P35,35,P,O,41417,maple.P0064,FAUX
P35,1,,21700,maple.P0023,9279,P35,35,P,O,41024,maple.P0023,FAUX
G44,1,,2170,maple.P0095,3910,G44,44,G,L,41368,maple.P0095,FAUX
P32,1,,21698,maple.P0157,16596,P32,32,P,O,41397,maple.P0157,FAUX
P35,1,,21697,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P35,1,,21696,maple.P0095,3910,P35,35,P,O,41424,maple.P0095,FAUX
P35,1,,21695,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P35,1,,21694,maple.P0101,16964,P35,35,P,O,41051,maple.P0101,FAUX
P35,1,,21693,maple.P0095,3910,P35,35,P,O,41424,maple.P0095,FAUX
P32,1,,21692,maple.P0064,1074,P32,32,P,O,41039,maple.P0064,FAUX
P32,1,,21691,maple.P0077,12708,P32,32,P,O,41019,maple.P0077,FAUX
P35,1,,21690,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P32,1,,2169,maple.P0161,4074,P32,32,P,O,41373,maple.P0161,FAUX
P32,1,,21689,maple.P0064,1074,P32,32,P,O,41039,maple.P0064,FAUX
P35,1,,21686,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P32,1,,21685,maple.P0077,12708,P32,32,P,O,41019,maple.P0077,FAUX
P35,1,,21681,maple.P0027,12382,P35,35,P,O,41054,maple.P0027,FAUX
P35,1,,21677,maple.P0068,18793,P35,35,P,O,41046,maple.P0068,FAUX
P35,1,,21676,maple.P0068,18793,P35,35,P,O,41408,maple.P0068,FAUX
P35,1,,21674,maple.P0068,18793,P35,35,P,O,41010,maple.P0068,FAUX
P32,1,,21672,maple.P0056,18425,P32,32,P,O,41381,maple.P0056,FAUX
P35,1,,21671,maple.P0027,12382,P35,35,P,O,41005,maple.P0027,FAUX
P32,1,,21670,maple.P0157,16596,P32,32,P,O,41397,maple.P0157,FAUX
P35,1,,21668,maple.P0159,4090,P35,35,P,O,41442,maple.P0159,FAUX
P35,1,,21666,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21665,maple.P0064,1074,P35,35,P,O,41396,maple.P0064,FAUX
P32,1,,21664,maple.P0157,16596,P32,32,P,O,41397,maple.P0157,FAUX
P35,1,,21663,maple.P0159,4090,P35,35,P,O,41442,maple.P0159,FAUX
P35,1,,21660,N/D,12139,P35,35,P,O,41435,N/D,FAUX
P35,1,,21659,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21658,N/D,11218,P35,35,P,O,41019,N/D,FAUX
P35,1,,21655,maple.P0159,4090,P35,35,P,O,41442,maple.P0159,FAUX
P35,1,,21654,maple.P0159,4090,P35,35,P,O,41442,maple.P0159,FAUX
P35,1,,21653,maple.P0027,12382,P35,35,P,O,41005,maple.P0027,FAUX
P35,1,,21652,maple.P0171,171,P35,35,P,O,41412,maple.P0171,FAUX
P32,1,,21651,maple.P0064,1074,P32,32,P,O,41039,maple.P0064,FAUX
P32,1,,21650,maple.P0168,2643,P32,32,P,O,41418,maple.P0168,FAUX
P32,1,,21649,maple.P0157,16596,P32,32,P,O,41397,maple.P0157,FAUX
P35,1,,21647,maple.P0101,16964,P35,35,P,O,41053,maple.P0101,FAUX
P35,1,,21646,N/D,12139,P35,35,P,O,41414,N/D,FAUX
P35,1,,21644,N/D,12139,P35,35,P,O,41414,N/D,FAUX
P32,1,,21642,maple.P0159,4090,P32,32,P,O,41372,maple.P0159,FAUX
P35,1,,21641,maple.P0023,9279,P35,35,P,O,41047,maple.P0023,FAUX
P32,1,,2164,maple.P0161,4074,P32,32,P,O,41373,maple.P0161,FAUX
P35,1,,21639,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P32,1,,21638,maple.P0140,5360,P32,32,P,O,41411,maple.P0140,FAUX
P35,1,,21637,maple.P0095,3910,P35,35,P,O,41424,maple.P0095,FAUX
P35,1,,21636,N/D,11218,P35,35,P,O,41019,N/D,FAUX
P32,1,,21635,maple.partner_lbmtreat_hq,15542,P32,32,P,O,41060,maple.partner_lbmtreat_hq,FAUX
P35,1,,21634,maple.P0064,1074,P35,35,P,O,41396,maple.P0064,FAUX
P35,1,,21633,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21632,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P32,1,,21629,maple.P0143,18143,P32,32,P,O,41037,maple.P0143,FAUX
P35,1,,21626,maple.P0027,12382,P35,35,P,O,41005,maple.P0027,FAUX
P32,1,,21625,maple.P0159,4090,P32,32,P,O,41387,maple.P0159,FAUX
P35,1,,21624,maple.P0027,12382,P35,35,P,O,41054,maple.P0027,FAUX
P35,1,,21622,maple.P0159,4090,P35,35,P,O,41439,maple.P0159,FAUX
P35,1,,21621,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21619,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21618,base.main_partner,10629,P35,35,P,O,41022,base.main_partner,FAUX
P35,1,,21615,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21613,maple.P0159,4090,P35,35,P,O,41439,maple.P0159,FAUX
P35,1,,21604,maple.P0159,4090,P35,35,P,O,41442,maple.P0159,FAUX
P35,1,,21603,maple.P0079,1073,P35,35,P,O,41389,maple.P0079,FAUX
P35,1,,21602,maple.P0159,4090,P35,35,P,O,41439,maple.P0159,FAUX
P32,1,,21601,maple.P0140,5360,P32,32,P,O,41054,maple.P0140,FAUX
P32,1,,21598,maple.P0159,4090,P32,32,P,O,41439,maple.P0159,FAUX
P35,1,,21597,maple.P0159,4090,P35,35,P,O,41439,maple.P0159,FAUX
P35,1,,21595,N/D,11218,P35,35,P,O,41019,N/D,FAUX
P35,1,,21594,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21593,maple.P0068,18793,P35,35,P,O,41010,maple.P0068,FAUX
P35,1,,21591,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P32,1,,21590,maple.P0071,12516,P32,32,P,O,41382,maple.P0071,FAUX
P35,1,,21588,maple.P0068,18793,P35,35,P,O,41010,maple.P0068,FAUX
P32,1,,21586,maple.P0036,9294,P32,32,P,O,41435,maple.P0036,FAUX
S48,1,,21583,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P35,1,,21582,maple.P0068,18793,P35,35,P,O,41046,maple.P0068,FAUX
P35,1,,21581,N/D,11218,P35,35,P,O,41012,N/D,FAUX
S48,1,,21580,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P35,1,,21578,maple.P0027,12382,P35,35,P,O,41054,maple.P0027,FAUX
S48,1,,21577,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
S48,1,,21576,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
S48,1,,21575,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P35,1,,21574,maple.P0023,9279,P35,35,P,O,41024,maple.P0023,FAUX
P35,1,,21573,maple.P0068,18793,P35,35,P,O,41046,maple.P0068,FAUX
P35,1,,21571,maple.P0027,12382,P35,35,P,O,41005,maple.P0027,FAUX
S48,1,,21568,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P35,1,,21567,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
S48,1,,21565,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P35,1,,21563,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21561,maple.P0068,18793,P35,35,P,O,41394,maple.P0068,FAUX
S48,1,,21560,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P35,1,,21558,N/D,11218,P35,35,P,O,41045,N/D,FAUX
S48,1,,21557,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P35,1,,21556,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21555,N/D,11218,P35,35,P,O,41012,N/D,FAUX
S48,1,,21554,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
S48,1,,21553,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P35,1,,21552,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21551,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21550,N/D,11218,P35,35,P,O,41019,N/D,FAUX
S48,1,,21549,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P35,1,,21547,maple.P0068,18793,P35,35,P,O,41010,maple.P0068,FAUX
P35,1,,21544,maple.P0027,12382,P35,35,P,O,41054,maple.P0027,FAUX
P35,1,,21543,N/D,11218,P35,35,P,O,41019,N/D,FAUX
P35,1,,21542,maple.P0027,12382,P35,35,P,O,41054,maple.P0027,FAUX
P32,1,,2154,maple.P0007,16861,P32,32,P,O,41043,maple.P0007,FAUX
P35,1,,21539,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P32,1,,21538,maple.P0145,12143,P32,32,P,O,41428,maple.P0145,FAUX
P35,1,,21537,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21536,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P32,1,,21533,maple.P0006,12519,P32,32,P,O,41023,maple.P0006,FAUX
P32,1,,21530,maple.P0006,12519,P32,32,P,O,41023,maple.P0006,FAUX
P35,1,,21528,maple.P0023,9279,P35,35,P,O,41024,maple.P0023,FAUX
S48,1,,21526,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P32,1,,21525,maple.P0145,12143,P32,32,P,O,41068,maple.P0145,FAUX
P35,1,,21524,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21520,N/D,11218,P35,35,P,O,41019,N/D,FAUX
P32,1,,2152,N/D,18977,P32,32,P,O,41404,N/D,FAUX
S48,1,,21518,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P32,1,,21517,maple.P0145,12143,P32,32,P,O,41068,maple.P0145,FAUX
P35,1,,21515,maple.P0023,9279,P35,35,P,O,41024,maple.P0023,FAUX
S48,1,,21514,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
S48,1,,21511,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
S48,1,,21506,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
S48,1,,21502,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P32,1,,21501,maple.P0145,12143,P32,32,P,O,41428,maple.P0145,FAUX
S48,1,,21500,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P32,1,,21497,maple.P0145,12143,P32,32,P,O,41428,maple.P0145,FAUX
S48,1,,21496,maple.P0003,313,S48,48,S,L,41416,maple.P0003,FAUX
P35,1,,21494,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P35,1,,21493,maple.P0023,9279,P35,35,P,O,41024,maple.P0023,FAUX
P35,1,,21490,maple.P0159,4090,P35,35,P,O,41439,maple.P0159,FAUX
P32,1,,21486,maple.P0148,9263,P32,32,P,O,41058,maple.P0148,FAUX
P35,1,,21483,N/D,11218,P35,35,P,O,41019,N/D,FAUX
P35,1,,21481,N/D,11218,P35,35,P,O,41019,N/D,FAUX
P32,1,,2148,maple.P0007,16861,P32,32,P,O,41043,maple.P0007,FAUX
P35,1,,21475,maple.P0083,18013,P35,35,P,O,41046,maple.P0083,FAUX
P35,1,,214740,maple.P0104,9291,P35,35,P,O,41403,maple.P0104,FAUX
P35,1,,21474,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P32,1,,21473,maple.P0006,12519,P32,32,P,O,41023,maple.P0006,FAUX
P32,1,,21472,maple.P0076,18344,P32,32,P,O,41432,maple.P0076,FAUX
P35,1,,21471,maple.P0068,18793,P35,35,P,O,41408,maple.P0068,FAUX
P32,1,,21470,maple.P0148,9263,P32,32,P,O,41058,maple.P0148,FAUX
S48,1,,21469,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P32,1,,21461,maple.P0145,12143,P32,32,P,O,41428,maple.P0145,FAUX
P32,1,,21456,maple.P0036,9294,P32,32,P,O,41407,maple.P0036,FAUX
P32,1,,21455,maple.P0012,18497,P32,32,P,O,41046,maple.P0012,FAUX
P35,1,,21452,N/D,11218,P35,35,P,O,41012,N/D,FAUX
P32,1,,21449,maple.P0103,10042,P32,32,P,O,41431,maple.P0103,FAUX
P32,1,,21429,maple.P0007,16861,P32,32,P,O,41416,maple.P0007,FAUX
P32,1,,21428,maple.P0134,134,P32,32,P,O,41426,maple.P0134,FAUX
P35,1,,21425,maple.P0027,12382,P35,35,P,O,41005,maple.P0027,FAUX
S48,1,,21423,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
S48,1,,21401,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
S48,1,,21400,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
S48,1,,21399,maple.P0003,313,S48,48,S,L,41052,maple.P0003,FAUX
P32,1,,21389,maple.P0103,10042,P32,32,P,O,41046,maple.P0103,FAUX
P32,1,,21387,maple.P0007,16861,P32,32,P,O,41043,maple.P0007,FAUX
P35,1,,213856,maple.P0070,8487,P35,35,P,O,41401,maple.P0070,FAUX
P35,1,,213850,maple.P0070,8487,P35,35,P,O,41401,maple.P0070,FAUX
P35,1,,21382,maple.P0027,12382,P35,35,P,O,41005,maple.P0027,FAUX
P32,1,,21367,maple.P0132,15359,P32,32,P,O,41045,maple.P0132,FAUX
P32,1,,21366,maple.P0132,15359,P32,32,P,O,41045,maple.P0132,FAUX
P32,1,,21364,maple.P0146,12723,P32,32,P,O,41010,maple.P0146,FAUX
P32,1,,21361,maple.P0156,2733,P32,32,P,O,41379,maple.P0156,FAUX
P32,1,,21359,maple.P0007,16861,P32,32,P,O,41416,maple.P0007,FAUX
P32,1,,21355,maple.P0110,5070,P32,32,P,O,41437,maple.P0110,FAUX
P32,1,,21353,maple.P0156,2733,P32,32,P,O,41393,maple.P0156,FAUX
P35,1,,213518,maple.P0070,8487,P35,35,P,O,41047,maple.P0070,FAUX
P32,1,,21349,maple.P0145,12143,P32,32,P,O,41411,maple.P0145,FAUX
P32,1,,21348,maple.P0156,2733,P32,32,P,O,41393,maple.P0156,FAUX
P32,1,,21330,maple.P0145,12143,P32,32,P,O,41428,maple.P0145,FAUX
P35,1,,21329,maple.P0072,1499,P35,35,P,O,41023,maple.P0072,FAUX
P32,1,,21327,maple.P0036,9294,P32,32,P,O,41407,maple.P0036,FAUX
P32,1,,21325,maple.P0134,134,P32,32,P,O,41426,maple.P0134,FAUX
P35,1,,213239,maple.P0070,8487,P35,35,P,O,41401,maple.P0070,FAUX
P35,1,,213238,maple.P0070,8487,P35,35,P,O,41047,maple.P0070,FAUX
P35,1,,213223,maple.P0070,8487,P35,35,P,O,41401,maple.P0070,FAUX
P35,1,,213221,maple.P0070,8487,P35,35,P,O,41009,maple.P0070,FAUX
P32,1,,21321,maple.P0145,12143,P32,32,P,O,41068,maple.P0145,FAUX
P32,1,,21318,maple.P0072,1499,P32,32,P,O,41023,maple.P0072,FAUX
P35,1,,21315,maple.P0095,3910,P35,35,P,O,41424,maple.P0095,FAUX
P32,1,,21309,N/D,2225,P32,32,P,O,41017,N/D,FAUX
P32,1,,21306,maple.P0007,16861,P32,32,P,O,41043,maple.P0007,FAUX
P32,1,,21305,maple.P0145,12143,P32,32,P,O,41428,maple.P0145,FAUX
P32,1,,21301,maple.P0145,12143,P32,32,P,O,41068,maple.P0145,FAUX
P32,1,,2130,maple.P0161,4074,P32,32,P,O,41373,maple.P0161,FAUX
P35,1,,212887,maple.P0157,16596,P35,35,P,O,41428,maple.P0157,FAUX
P35,1,,212704,maple.P0070,8487,P35,35,P,O,41380,maple.P0070,FAUX
P35,1,,21220,maple.P0023,9279,P35,35,P,O,41024,maple.P0023,FAUX
P32,1,,2121,maple.P0156,2733,P32,32,P,O,41353,maple.P0156,FAUX
G44,1,,2120,maple.P0101,16964,G44,44,G,L,41051,maple.P0101,FAUX
P32,1,,21199,maple.P0007,16861,P32,32,P,O,41043,maple.P0007,FAUX
P32,1,,21192,maple.P0072,1499,P32,32,P,O,41010,maple.P0072,FAUX
P32,1,,21190,maple.P0145,12143,P32,32,P,O,41068,maple.P0145,FAUX
P32,1,,21185,N/D,2225,P32,32,P,O,41017,N/D,FAUX
